EmployeeID,Age,Gender,Department,JobRole,EducationField,MonthlyIncome,Attrition,JobSatisfaction,HireDate,YearsAtCompany,OfferExtended,OfferAccepted,DaysToFill,PerformanceRating,WorkLifeBalance,OverTime,SeniorityBand,Region,IsOpenRequisition
1423,58,Female,Research & Development,Laboratory Technician,Marketing,5209,No,2,2024-12,18,Yes,Yes,78,3,3,Yes,Mid,Americas,0
1424,31,Male,Sales,Sales Representative,Medical,3747,No,1,2022-12,6,Yes,No,111,3,2,No,Junior,Americas,0
1425,56,Female,Research & Development,Research Scientist,Marketing,6730,No,2,2022-12,4,No,No,53,4,4,No,Senior,EMEA,1
1426,32,Female,Research & Development,Laboratory Technician,Marketing,2779,No,2,2022-07,6,No,No,82,3,1,No,Junior,Americas,1
1427,58,Male,Human Resources,Manager,Other,5500,No,1,2023-01,1,Yes,No,55,4,3,No,Mid,APAC,0
1428,28,Male,Research & Development,Research Scientist,Other,4210,No,4,2024-02,6,Yes,No,87,3,1,No,Mid,Americas,0
1429,39,Male,Sales,Manager,Other,5415,No,4,2022-06,0,No,No,66,3,2,Yes,Mid,Americas,1
1430,38,Female,Sales,Manager,Other,3763,No,2,2024-03,4,Yes,Yes,103,4,3,No,Junior,Americas,0
1431,57,Female,Research & Development,Research Scientist,Technical Degree,4493,No,1,2023-02,7,No,No,102,3,1,No,Mid,EMEA,1
1432,43,Male,Research & Development,Laboratory Technician,Marketing,5840,No,1,2023-03,13,Yes,Yes,38,3,3,No,Mid,EMEA,0
1433,56,Female,Sales,Sales Executive,Life Sciences,4380,No,4,2024-06,16,Yes,Yes,99,3,3,No,Mid,Americas,0
1434,31,Male,Sales,Manager,Marketing,6672,No,2,2024-10,12,No,No,51,4,1,Yes,Senior,Americas,1
1435,46,Male,Research & Development,Laboratory Technician,Other,4464,No,2,2023-12,2,Yes,Yes,79,4,2,Yes,Mid,EMEA,0
1436,33,Male,Sales,Sales Representative,Medical,8429,No,4,2022-11,8,Yes,Yes,45,3,1,Yes,Senior,Americas,0
1437,59,Male,Research & Development,Healthcare Representative,Marketing,6260,No,3,2022-02,12,Yes,Yes,106,4,2,No,Mid,APAC,0
1438,36,Male,Research & Development,Laboratory Technician,Human Resources,4748,No,2,2022-07,9,Yes,Yes,19,3,1,No,Mid,EMEA,0
1439,23,Male,Sales,Sales Executive,Technical Degree,6776,No,3,2023-07,11,No,No,36,4,2,No,Senior,Americas,1
1440,45,Female,Sales,Sales Representative,Human Resources,4408,Yes,2,2024-09,1,Yes,No,94,4,2,No,Mid,Americas,0
1441,50,Male,Human Resources,Human Resources,Marketing,6640,No,3,2024-11,19,Yes,Yes,24,3,2,Yes,Senior,APAC,0
1442,53,Male,Research & Development,Manager,Human Resources,8114,No,4,2024-06,6,Yes,No,85,4,3,No,Senior,Americas,0
1443,30,Male,Research & Development,Laboratory Technician,Life Sciences,6109,No,1,2022-01,17,Yes,Yes,90,4,3,Yes,Mid,Americas,0
1444,28,Female,Research & Development,Laboratory Technician,Other,9458,No,1,2023-07,7,No,No,75,3,1,No,Lead,APAC,1
1445,39,Female,Human Resources,Human Resources,Other,4026,Yes,1,2023-08,12,Yes,Yes,32,3,3,No,Mid,APAC,0
1446,40,Female,Human Resources,Manager,Life Sciences,6375,No,4,2024-09,14,No,No,29,3,1,No,Mid,APAC,1
1447,44,Female,Research & Development,Laboratory Technician,Medical,7411,Yes,3,2023-10,8,Yes,Yes,74,3,1,No,Senior,EMEA,0
1448,58,Male,Research & Development,Healthcare Representative,Medical,6936,No,4,2022-06,15,No,No,99,4,4,No,Senior,Americas,1
1449,37,Male,Sales,Sales Representative,Medical,4301,No,2,2022-12,6,Yes,Yes,96,3,3,No,Mid,Americas,0
1450,41,Male,Research & Development,Manager,Life Sciences,6096,No,1,2022-04,0,No,No,19,4,3,No,Mid,EMEA,1
1451,38,Male,Research & Development,Manager,Marketing,6008,No,1,2023-11,16,Yes,Yes,87,4,4,No,Mid,EMEA,0
1452,27,Female,Research & Development,Manager,Life Sciences,5230,Yes,2,2022-05,11,Yes,No,88,4,3,No,Mid,Americas,0
1453,23,Female,Human Resources,Manager,Medical,7819,Yes,1,2022-06,14,Yes,Yes,67,4,4,No,Senior,APAC,0
1454,59,Male,Sales,Sales Executive,Medical,3619,No,2,2023-07,8,No,No,45,4,3,No,Junior,Americas,1
1455,35,Female,Research & Development,Research Scientist,Marketing,6045,No,1,2022-06,5,Yes,Yes,77,3,3,No,Mid,Americas,0
1456,28,Female,Sales,Sales Executive,Marketing,2500,No,1,2022-11,12,Yes,Yes,45,3,4,No,Junior,Americas,0
1457,59,Male,Research & Development,Healthcare Representative,Life Sciences,5935,No,1,2022-02,8,No,No,88,3,4,No,Mid,Americas,1
1458,35,Female,Sales,Sales Representative,Medical,4466,Yes,4,2022-11,14,Yes,Yes,28,4,1,No,Mid,Americas,0
1459,51,Female,Sales,Sales Representative,Marketing,3451,No,3,2023-06,11,Yes,No,100,3,4,No,Junior,Americas,0
1460,51,Male,Sales,Manager,Technical Degree,5986,No,3,2022-09,11,Yes,Yes,54,4,3,No,Mid,Americas,0
1461,42,Male,Research & Development,Healthcare Representative,Other,5316,No,1,2024-03,3,No,No,90,3,1,No,Mid,EMEA,1
1462,49,Male,Research & Development,Laboratory Technician,Life Sciences,4387,No,1,2023-01,13,Yes,Yes,98,3,4,No,Mid,EMEA,0
1463,34,Female,Research & Development,Healthcare Representative,Life Sciences,5292,No,4,2024-06,10,No,No,22,4,3,No,Mid,EMEA,1
1464,35,Male,Human Resources,Manager,Life Sciences,8683,No,2,2023-04,11,No,No,29,4,3,No,Lead,APAC,1
1465,51,Male,Research & Development,Manager,Human Resources,6167,No,4,2023-02,5,Yes,Yes,60,4,1,No,Mid,Americas,0
1466,52,Female,Sales,Manager,Life Sciences,2888,Yes,2,2024-05,8,Yes,Yes,112,3,3,No,Junior,Americas,0
1467,29,Male,Human Resources,Human Resources,Human Resources,3327,Yes,3,2024-01,5,Yes,No,68,4,4,No,Junior,APAC,0
1468,24,Male,Sales,Sales Executive,Marketing,6878,No,1,2023-06,14,Yes,Yes,113,3,1,Yes,Senior,Americas,0
1469,58,Male,Human Resources,Manager,Medical,6354,No,3,2023-08,15,No,No,23,3,4,Yes,Mid,APAC,1
1470,22,Female,Sales,Sales Executive,Technical Degree,6759,No,1,2024-12,3,Yes,Yes,119,4,4,No,Senior,Americas,0
1471,33,Male,Human Resources,Human Resources,Technical Degree,4704,No,1,2022-11,11,No,No,35,3,3,No,Mid,APAC,1
1472,56,Male,Sales,Sales Representative,Human Resources,5310,No,2,2024-01,17,Yes,No,30,3,2,Yes,Mid,Americas,0
1473,46,Female,Human Resources,Human Resources,Marketing,2998,No,4,2024-02,1,Yes,Yes,16,3,2,Yes,Junior,APAC,0
1474,49,Female,Research & Development,Research Scientist,Medical,6490,Yes,1,2022-08,6,No,No,101,4,4,No,Mid,EMEA,1
1475,40,Male,Human Resources,Human Resources,Life Sciences,4438,Yes,3,2022-02,8,Yes,Yes,66,4,4,No,Mid,APAC,0
1476,58,Female,Sales,Manager,Technical Degree,6099,Yes,3,2022-10,6,Yes,No,72,3,2,No,Mid,Americas,0
1477,51,Male,Research & Development,Research Scientist,Other,4955,No,4,2024-04,11,Yes,Yes,82,3,1,Yes,Mid,EMEA,0
1478,44,Male,Human Resources,Human Resources,Human Resources,7147,No,2,2024-04,10,Yes,Yes,96,3,2,No,Senior,APAC,0
1479,44,Female,Research & Development,Laboratory Technician,Life Sciences,5571,No,3,2024-06,6,No,No,23,3,2,No,Mid,EMEA,1
1480,52,Male,Research & Development,Research Scientist,Other,5757,No,1,2023-09,0,No,No,46,4,3,Yes,Mid,EMEA,1
1481,55,Male,Research & Development,Manager,Human Resources,5231,No,4,2023-09,8,No,No,115,4,2,Yes,Mid,EMEA,1
1482,30,Male,Research & Development,Laboratory Technician,Other,8022,Yes,1,2024-04,10,No,No,90,3,3,No,Senior,Americas,1
1483,45,Female,Research & Development,Laboratory Technician,Technical Degree,7745,No,4,2023-07,9,No,No,43,3,4,No,Senior,EMEA,1
1484,25,Male,Research & Development,Research Scientist,Human Resources,2532,No,1,2024-05,15,Yes,Yes,117,3,3,Yes,Junior,EMEA,0
1485,29,Female,Human Resources,Human Resources,Medical,7639,No,2,2023-03,13,No,No,63,3,3,Yes,Senior,APAC,1
1486,28,Female,Sales,Manager,Other,4656,No,4,2024-07,5,No,No,52,3,4,Yes,Mid,Americas,1
1487,28,Male,Sales,Sales Executive,Marketing,7901,No,4,2023-05,12,No,No,104,4,4,No,Senior,Americas,1
1488,39,Male,Human Resources,Human Resources,Life Sciences,4148,No,3,2022-04,13,Yes,No,72,3,3,No,Mid,APAC,0
1489,57,Female,Human Resources,Manager,Medical,5599,No,1,2022-07,3,Yes,Yes,43,3,1,No,Mid,APAC,0
1490,32,Male,Research & Development,Laboratory Technician,Marketing,6343,Yes,3,2023-10,5,Yes,Yes,15,4,2,Yes,Mid,Americas,0
1491,43,Male,Research & Development,Healthcare Representative,Medical,2500,Yes,1,2024-07,3,Yes,Yes,46,4,4,Yes,Junior,EMEA,0
1492,51,Male,Sales,Sales Representative,Technical Degree,7931,No,1,2023-05,4,Yes,Yes,55,4,1,No,Senior,Americas,0
1493,33,Male,Sales,Sales Executive,Medical,4763,No,2,2022-01,2,Yes,Yes,63,3,4,No,Mid,Americas,0
1494,30,Male,Research & Development,Laboratory Technician,Technical Degree,5090,No,2,2022-02,2,No,No,57,3,2,No,Mid,Americas,1
1495,54,Female,Research & Development,Laboratory Technician,Human Resources,3679,No,4,2023-03,1,Yes,Yes,79,4,4,No,Junior,Americas,0
1496,46,Female,Research & Development,Healthcare Representative,Marketing,3214,No,4,2023-05,13,No,No,45,4,4,No,Junior,EMEA,1
1497,42,Female,Sales,Sales Executive,Marketing,4683,No,4,2024-11,19,Yes,Yes,50,4,2,No,Mid,Americas,0
1498,51,Male,Human Resources,Human Resources,Human Resources,5904,No,1,2022-11,2,No,No,18,4,4,No,Mid,APAC,1
1499,40,Male,Human Resources,Human Resources,Medical,3878,No,3,2024-12,0,No,No,58,4,3,No,Junior,APAC,1
1500,30,Male,Research & Development,Research Scientist,Medical,3264,No,1,2023-09,16,Yes,Yes,117,4,3,No,Junior,EMEA,0
1501,28,Female,Research & Development,Research Scientist,Medical,5964,Yes,2,2023-07,17,Yes,Yes,89,3,1,No,Mid,EMEA,0
1502,28,Male,Sales,Manager,Marketing,5234,No,1,2024-09,5,Yes,Yes,63,3,2,No,Mid,Americas,0
1503,26,Male,Research & Development,Healthcare Representative,Life Sciences,5473,No,1,2023-11,6,Yes,Yes,104,4,3,No,Mid,APAC,0
1504,40,Female,Research & Development,Research Scientist,Other,10295,No,4,2023-09,19,Yes,Yes,65,3,4,No,Lead,EMEA,0
1505,44,Male,Sales,Manager,Technical Degree,3759,No,1,2022-10,2,Yes,Yes,81,3,3,Yes,Junior,Americas,0
1506,50,Female,Human Resources,Human Resources,Other,4357,Yes,1,2024-12,3,Yes,Yes,35,3,3,Yes,Mid,APAC,0
1507,59,Female,Research & Development,Laboratory Technician,Technical Degree,5763,No,3,2024-11,0,No,No,75,4,3,No,Mid,APAC,1
1508,35,Female,Human Resources,Manager,Life Sciences,5632,No,1,2023-02,4,No,No,84,3,4,Yes,Mid,APAC,1
1509,34,Male,Research & Development,Healthcare Representative,Marketing,6926,No,2,2024-09,19,Yes,Yes,48,3,4,Yes,Senior,EMEA,0
1510,34,Male,Research & Development,Research Scientist,Human Resources,4108,No,1,2024-08,17,Yes,No,110,4,1,Yes,Mid,EMEA,0
1511,29,Male,Research & Development,Research Scientist,Human Resources,8371,No,2,2024-04,0,Yes,No,18,3,2,No,Senior,Americas,0
1512,29,Male,Human Resources,Human Resources,Marketing,7384,No,2,2024-09,8,Yes,No,65,4,4,No,Senior,APAC,0
1513,55,Male,Human Resources,Human Resources,Other,6088,No,3,2022-03,14,Yes,Yes,36,3,1,No,Mid,APAC,0
1514,29,Female,Sales,Sales Executive,Medical,2638,No,1,2023-08,5,Yes,Yes,31,4,1,Yes,Junior,Americas,0
1515,24,Female,Sales,Sales Representative,Life Sciences,2925,Yes,3,2023-08,4,Yes,Yes,111,3,1,Yes,Junior,Americas,0
1516,53,Male,Research & Development,Healthcare Representative,Technical Degree,6835,Yes,3,2024-02,7,No,No,46,3,2,No,Senior,Americas,1
1517,41,Male,Research & Development,Laboratory Technician,Technical Degree,7456,No,3,2023-07,10,Yes,Yes,94,3,4,No,Senior,APAC,0
1518,43,Male,Human Resources,Human Resources,Life Sciences,8735,No,4,2023-09,5,No,No,55,3,1,No,Lead,APAC,1
1519,22,Female,Sales,Sales Representative,Other,6071,No,3,2023-06,7,Yes,Yes,97,4,2,No,Mid,Americas,0
1520,37,Female,Research & Development,Research Scientist,Human Resources,6117,No,2,2023-06,15,Yes,Yes,66,3,4,Yes,Mid,EMEA,0
1521,46,Female,Research & Development,Research Scientist,Life Sciences,5916,No,1,2024-03,17,Yes,Yes,70,4,1,No,Mid,Americas,0
1522,48,Female,Human Resources,Manager,Human Resources,9570,No,2,2024-05,12,No,No,75,3,3,Yes,Lead,APAC,1
1523,37,Female,Research & Development,Research Scientist,Life Sciences,4958,Yes,3,2023-01,3,Yes,Yes,63,3,4,No,Mid,APAC,0
1524,34,Male,Research & Development,Healthcare Representative,Human Resources,6266,No,3,2023-10,4,Yes,Yes,83,3,2,No,Mid,APAC,0
1525,37,Male,Research & Development,Research Scientist,Other,6277,No,1,2023-07,12,No,No,61,4,4,No,Mid,Americas,1
1526,47,Male,Research & Development,Healthcare Representative,Technical Degree,5481,No,3,2024-12,14,Yes,No,118,3,1,No,Mid,Americas,0
1527,59,Male,Sales,Sales Representative,Marketing,6660,No,4,2022-11,10,Yes,Yes,29,3,1,No,Senior,Americas,0
1528,37,Female,Sales,Sales Executive,Human Resources,3286,No,4,2024-02,3,No,No,117,4,3,No,Junior,Americas,1
1529,40,Male,Human Resources,Manager,Human Resources,3924,Yes,2,2024-06,9,Yes,Yes,109,3,3,Yes,Junior,APAC,0
1530,34,Female,Research & Development,Laboratory Technician,Human Resources,5207,No,4,2022-02,10,Yes,Yes,95,3,3,No,Mid,APAC,0
1531,25,Female,Human Resources,Manager,Other,4412,No,1,2023-10,18,Yes,Yes,42,4,2,Yes,Mid,APAC,0
1532,52,Male,Human Resources,Manager,Life Sciences,4842,No,4,2024-02,11,Yes,Yes,23,4,1,No,Mid,APAC,0
1533,43,Male,Research & Development,Laboratory Technician,Other,2500,No,3,2024-09,10,Yes,Yes,74,3,1,No,Junior,EMEA,0
1534,43,Male,Research & Development,Laboratory Technician,Other,4044,No,2,2024-08,2,Yes,Yes,88,3,1,No,Mid,EMEA,0
1535,31,Male,Human Resources,Human Resources,Human Resources,4995,No,3,2023-01,18,Yes,No,60,4,1,Yes,Mid,APAC,0
1536,54,Male,Research & Development,Research Scientist,Technical Degree,8570,No,3,2023-07,0,Yes,No,30,3,4,No,Lead,APAC,0
1537,33,Male,Sales,Sales Representative,Medical,3943,No,4,2023-01,2,No,No,40,3,3,Yes,Junior,Americas,1
1538,54,Male,Research & Development,Healthcare Representative,Medical,2500,No,1,2023-06,1,Yes,Yes,53,3,2,No,Junior,Americas,0
1539,33,Male,Sales,Manager,Technical Degree,4363,No,2,2024-06,3,Yes,Yes,52,3,3,No,Mid,Americas,0
1540,38,Male,Human Resources,Human Resources,Other,2500,No,4,2023-10,18,No,No,68,4,2,Yes,Junior,APAC,1
1541,28,Male,Research & Development,Healthcare Representative,Other,4080,No,4,2024-06,8,Yes,Yes,109,4,2,Yes,Mid,EMEA,0
1542,49,Male,Sales,Sales Executive,Life Sciences,3310,Yes,4,2022-06,2,No,No,31,4,3,No,Junior,Americas,1
1543,25,Male,Research & Development,Laboratory Technician,Technical Degree,3132,No,3,2023-10,12,Yes,Yes,49,4,3,No,Junior,EMEA,0
1544,56,Male,Research & Development,Manager,Technical Degree,4644,No,3,2024-03,9,Yes,Yes,111,3,3,Yes,Mid,EMEA,0
1545,50,Male,Research & Development,Research Scientist,Marketing,2500,Yes,4,2022-01,5,No,No,25,3,3,Yes,Junior,Americas,1
1546,30,Female,Sales,Sales Executive,Human Resources,4156,Yes,4,2024-08,18,Yes,Yes,95,4,3,No,Mid,Americas,0
1547,41,Male,Research & Development,Manager,Human Resources,6017,No,1,2024-09,18,No,No,91,3,1,No,Mid,EMEA,1
1548,44,Female,Research & Development,Healthcare Representative,Technical Degree,8680,No,2,2023-12,9,Yes,No,69,3,1,No,Lead,EMEA,0
1549,47,Male,Research & Development,Manager,Medical,6813,No,3,2022-07,6,Yes,No,108,3,2,No,Senior,EMEA,0
1550,45,Male,Research & Development,Healthcare Representative,Medical,5263,No,3,2024-05,4,Yes,Yes,105,4,3,Yes,Mid,EMEA,0
1551,30,Female,Human Resources,Human Resources,Other,3613,No,1,2022-07,2,No,No,105,3,4,No,Junior,APAC,1
1552,34,Female,Research & Development,Healthcare Representative,Human Resources,5014,No,1,2022-10,11,No,No,25,4,2,Yes,Mid,EMEA,1
1553,37,Female,Research & Development,Laboratory Technician,Medical,7861,No,2,2022-03,10,Yes,Yes,107,3,2,Yes,Senior,EMEA,0
1554,23,Male,Human Resources,Human Resources,Human Resources,5302,No,4,2023-08,7,Yes,Yes,80,4,3,Yes,Mid,APAC,0
1555,31,Male,Research & Development,Healthcare Representative,Marketing,5464,No,2,2023-09,1,Yes,Yes,115,4,1,No,Mid,Americas,0
1556,32,Male,Sales,Manager,Medical,7613,No,4,2022-06,14,Yes,No,116,4,3,No,Senior,Americas,0
1557,47,Female,Sales,Sales Executive,Marketing,3153,No,1,2022-01,7,Yes,Yes,90,3,2,Yes,Junior,Americas,0
1558,33,Male,Research & Development,Research Scientist,Technical Degree,7407,No,4,2024-08,3,Yes,Yes,61,3,1,No,Senior,EMEA,0
1559,28,Male,Research & Development,Research Scientist,Medical,6525,No,1,2022-02,1,Yes,Yes,77,3,1,Yes,Senior,EMEA,0
1560,31,Male,Research & Development,Laboratory Technician,Technical Degree,5006,No,4,2023-03,18,Yes,Yes,111,3,3,No,Mid,EMEA,0
1561,34,Male,Sales,Sales Representative,Other,2500,No,3,2023-10,19,Yes,No,88,3,4,No,Junior,Americas,0
1562,33,Male,Sales,Sales Executive,Medical,4558,No,2,2024-02,17,Yes,Yes,28,4,4,No,Mid,Americas,0
1563,43,Male,Sales,Sales Representative,Marketing,5205,No,4,2023-05,15,No,No,32,3,1,No,Mid,Americas,1
1564,46,Male,Research & Development,Manager,Medical,4167,No,1,2022-04,11,No,No,16,4,1,No,Mid,Americas,1
1565,26,Male,Research & Development,Healthcare Representative,Medical,4901,No,1,2023-10,9,Yes,Yes,75,3,2,No,Mid,EMEA,0
1566,27,Female,Research & Development,Research Scientist,Marketing,6235,No,4,2022-05,18,Yes,Yes,66,3,2,No,Mid,Americas,0
1567,40,Male,Research & Development,Laboratory Technician,Human Resources,5034,Yes,3,2023-04,18,Yes,Yes,76,3,1,Yes,Mid,Americas,0
1568,39,Female,Human Resources,Manager,Life Sciences,4374,No,3,2024-04,10,No,No,99,4,1,No,Mid,APAC,1
1569,50,Male,Sales,Sales Executive,Other,4208,No,1,2023-07,9,Yes,Yes,45,4,2,No,Mid,Americas,0
1570,47,Male,Research & Development,Research Scientist,Human Resources,2905,No,3,2023-06,2,Yes,Yes,47,4,1,No,Junior,EMEA,0
1571,38,Male,Research & Development,Research Scientist,Technical Degree,3742,Yes,3,2024-02,15,Yes,Yes,51,3,4,No,Junior,EMEA,0
1572,47,Female,Research & Development,Healthcare Representative,Human Resources,2500,No,2,2023-08,6,No,No,49,3,1,Yes,Junior,Americas,1
1573,43,Male,Research & Development,Research Scientist,Other,6443,No,1,2023-03,4,Yes,Yes,76,4,2,Yes,Mid,EMEA,0
1574,23,Female,Human Resources,Human Resources,Technical Degree,2509,No,3,2023-12,17,Yes,Yes,50,3,4,No,Junior,APAC,0
1575,28,Male,Human Resources,Manager,Marketing,3880,No,2,2023-05,11,No,No,62,3,4,No,Junior,APAC,1
1576,41,Male,Sales,Sales Representative,Other,7667,Yes,2,2022-12,8,No,No,114,4,2,No,Senior,Americas,1
1577,30,Male,Human Resources,Human Resources,Marketing,5274,No,3,2023-05,5,Yes,Yes,25,3,4,No,Mid,APAC,0
1578,33,Female,Research & Development,Laboratory Technician,Technical Degree,6251,No,2,2023-01,2,Yes,Yes,54,4,2,Yes,Mid,Americas,0
1579,43,Male,Sales,Sales Executive,Marketing,5435,No,4,2022-09,18,Yes,Yes,81,3,2,No,Mid,Americas,0
1580,39,Male,Research & Development,Laboratory Technician,Life Sciences,4246,No,2,2023-01,4,Yes,Yes,108,3,3,No,Mid,Americas,0
1581,57,Male,Human Resources,Manager,Other,5087,No,1,2023-09,9,Yes,Yes,64,3,3,No,Mid,APAC,0
1582,38,Male,Research & Development,Healthcare Representative,Other,7875,No,1,2022-11,15,Yes,Yes,61,4,4,No,Senior,Americas,0
1583,37,Male,Sales,Sales Representative,Technical Degree,5094,Yes,4,2023-02,5,No,No,33,3,1,No,Mid,Americas,1
1584,45,Male,Research & Development,Laboratory Technician,Technical Degree,4808,No,1,2024-01,13,Yes,Yes,85,4,3,Yes,Mid,EMEA,0
1585,36,Male,Sales,Manager,Marketing,4577,No,3,2024-06,7,Yes,Yes,32,3,1,No,Mid,Americas,0
1586,51,Female,Sales,Manager,Other,8565,No,2,2022-12,18,Yes,Yes,97,4,3,No,Lead,Americas,0
1587,59,Male,Sales,Manager,Human Resources,6566,No,2,2024-12,12,Yes,No,104,4,3,No,Senior,Americas,0
1588,58,Male,Sales,Sales Representative,Marketing,5518,No,4,2022-07,19,Yes,No,22,4,3,No,Mid,Americas,0
1589,26,Male,Sales,Manager,Medical,2712,No,4,2024-08,7,Yes,No,65,3,1,Yes,Junior,Americas,0
1590,32,Female,Sales,Sales Executive,Human Resources,2500,No,3,2023-01,12,Yes,Yes,119,4,1,Yes,Junior,Americas,0
1591,35,Female,Research & Development,Healthcare Representative,Life Sciences,5259,No,3,2024-09,18,Yes,No,69,3,1,No,Mid,EMEA,0
1592,45,Male,Sales,Manager,Human Resources,5231,No,3,2024-11,6,No,No,41,3,4,No,Mid,Americas,1
1593,39,Female,Sales,Manager,Human Resources,5915,Yes,2,2024-09,0,Yes,No,117,3,1,Yes,Mid,Americas,0
1594,45,Male,Human Resources,Human Resources,Technical Degree,5679,No,4,2022-09,19,Yes,Yes,75,4,1,No,Mid,APAC,0
1595,22,Male,Research & Development,Research Scientist,Life Sciences,5931,No,1,2024-03,2,No,No,65,3,3,No,Mid,Americas,1
1596,27,Female,Research & Development,Laboratory Technician,Other,5020,No,4,2024-05,15,Yes,Yes,71,3,2,Yes,Mid,EMEA,0
1597,34,Male,Sales,Manager,Medical,6194,No,2,2022-05,15,Yes,Yes,22,3,3,No,Mid,Americas,0
1598,46,Female,Sales,Manager,Technical Degree,7807,No,2,2023-09,11,Yes,Yes,111,4,4,No,Senior,Americas,0
1599,28,Female,Sales,Sales Representative,Technical Degree,5891,No,1,2023-12,11,No,No,29,3,1,No,Mid,Americas,1
1600,36,Female,Sales,Sales Executive,Other,8219,Yes,4,2023-09,8,Yes,Yes,67,3,4,No,Senior,Americas,0
1601,25,Male,Sales,Manager,Human Resources,3943,No,2,2022-07,3,Yes,Yes,16,4,3,No,Junior,Americas,0
1602,26,Male,Sales,Sales Representative,Life Sciences,3811,Yes,3,2023-06,1,Yes,Yes,119,3,1,No,Junior,Americas,0
1603,49,Female,Sales,Manager,Marketing,4252,Yes,3,2023-07,4,Yes,No,79,3,1,No,Mid,Americas,0
1604,52,Male,Sales,Manager,Life Sciences,6583,No,2,2024-02,19,Yes,Yes,119,3,3,No,Senior,Americas,0
1605,40,Female,Research & Development,Research Scientist,Marketing,6329,No,1,2022-02,14,No,No,60,3,1,No,Mid,Americas,1
1606,24,Female,Sales,Manager,Human Resources,2876,No,1,2024-04,0,Yes,Yes,52,4,1,No,Junior,Americas,0
1607,40,Female,Research & Development,Manager,Other,6607,No,4,2022-03,4,Yes,Yes,18,3,1,No,Senior,Americas,0
1608,22,Male,Research & Development,Laboratory Technician,Medical,3899,No,1,2022-07,3,Yes,Yes,78,4,3,No,Junior,EMEA,0
1609,56,Female,Research & Development,Laboratory Technician,Human Resources,6575,No,2,2022-02,2,Yes,No,52,3,3,No,Senior,EMEA,0
1610,49,Male,Sales,Sales Representative,Marketing,5530,No,4,2023-07,16,Yes,Yes,42,3,1,No,Mid,Americas,0
1611,32,Male,Research & Development,Research Scientist,Human Resources,2874,No,2,2023-01,4,Yes,Yes,53,4,1,No,Junior,EMEA,0
1612,33,Female,Research & Development,Healthcare Representative,Technical Degree,3548,No,1,2024-09,12,Yes,No,105,4,3,No,Junior,EMEA,0
1613,55,Female,Sales,Manager,Life Sciences,2500,No,4,2024-10,4,Yes,No,103,4,1,No,Junior,Americas,0
1614,54,Male,Human Resources,Manager,Medical,7930,No,4,2024-07,7,Yes,Yes,78,4,4,No,Senior,APAC,0
1615,23,Male,Human Resources,Manager,Human Resources,7288,Yes,2,2024-04,14,Yes,Yes,16,3,3,Yes,Senior,APAC,0
1616,24,Male,Sales,Sales Executive,Life Sciences,6689,No,2,2024-12,9,No,No,81,4,2,No,Senior,Americas,1
1617,51,Male,Sales,Sales Executive,Human Resources,5359,No,1,2023-10,0,Yes,No,51,3,1,No,Mid,Americas,0
1618,52,Male,Research & Development,Research Scientist,Medical,6070,No,1,2023-09,8,No,No,60,4,2,No,Mid,APAC,1
1619,47,Male,Research & Development,Laboratory Technician,Medical,2664,No,3,2024-06,2,Yes,Yes,110,4,1,No,Junior,EMEA,0
1620,41,Female,Sales,Sales Representative,Human Resources,3693,No,4,2024-08,6,Yes,Yes,64,4,2,No,Junior,Americas,0
1621,26,Female,Sales,Sales Representative,Marketing,4958,No,2,2023-02,13,Yes,Yes,58,3,1,No,Mid,Americas,0
1622,28,Male,Research & Development,Research Scientist,Human Resources,2500,Yes,2,2024-12,9,No,No,94,3,4,No,Junior,Americas,1
1623,54,Male,Research & Development,Laboratory Technician,Medical,6913,No,3,2023-12,12,Yes,Yes,117,4,3,No,Senior,Americas,0
1624,34,Female,Research & Development,Healthcare Representative,Medical,4700,No,2,2024-06,9,Yes,Yes,51,3,2,No,Mid,EMEA,0
1625,45,Male,Research & Development,Research Scientist,Technical Degree,6398,No,2,2022-09,8,Yes,Yes,108,3,3,No,Mid,Americas,0
1626,35,Female,Research & Development,Healthcare Representative,Technical Degree,4673,No,3,2022-11,17,Yes,Yes,19,3,3,No,Mid,Americas,0
1627,52,Male,Research & Development,Manager,Human Resources,6242,No,3,2024-07,15,Yes,Yes,58,4,4,No,Mid,EMEA,0
1628,25,Male,Sales,Sales Executive,Technical Degree,4944,No,1,2023-03,8,No,No,86,4,1,Yes,Mid,Americas,1
1629,23,Female,Sales,Manager,Marketing,4585,No,4,2022-12,13,No,No,44,3,4,Yes,Mid,Americas,1
1630,23,Male,Research & Development,Laboratory Technician,Life Sciences,5002,No,3,2024-02,4,Yes,Yes,39,4,1,Yes,Mid,EMEA,0
1631,35,Male,Human Resources,Human Resources,Technical Degree,5801,No,3,2023-11,1,Yes,No,20,3,2,No,Mid,APAC,0
1632,29,Female,Research & Development,Laboratory Technician,Other,2797,No,3,2022-08,18,Yes,No,100,3,3,No,Junior,EMEA,0
1633,54,Male,Research & Development,Laboratory Technician,Human Resources,3862,No,1,2023-08,3,No,No,112,4,2,No,Junior,EMEA,1
1634,36,Male,Sales,Sales Representative,Human Resources,2500,Yes,2,2023-11,10,Yes,Yes,101,3,4,No,Junior,Americas,0
1635,50,Female,Research & Development,Research Scientist,Technical Degree,7246,No,1,2024-06,10,Yes,Yes,87,3,4,No,Senior,Americas,0
